;Author username;Author tag;Author avatar;Is bot;Date;Content;Mentions;Attachments;channel;sentiment_roberta;score_roberta
3397;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:45:56;i think i did a math....owing more small and medium is worth tan owing 1 capital;;;sa_askaquestion;Neutral;0.8099671006202698
3398;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 05:44:53;There are new capitals coming this year as well;;;sa_askaquestion;Neutral;0.6245050430297852
3399;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 05:44:41;Yes What price did it launch with;Hridaan#3900;;sa_askaquestion;Neutral;0.8750181198120117
3400;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:44:27;what does origination price mean...ido price;;;sa_askaquestion;Neutral;0.847495436668396
3401;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 05:44:26;There's no good value except on the Bombarella right now https://redspatula.io/star-atlas-ships/capital;Hridaan#3900;;sa_askaquestion;Negative;0.7855613827705383
3402;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:44:15;Fimbul ECOS Bombarella.................is that worth;;;sa_askaquestion;Neutral;0.7882347702980042
3403;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:43:03;are the worth to buy now?;;;sa_askaquestion;Neutral;0.8996760249137878
3404;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:42:55;hehe;;;sa_askaquestion;Positive;0.7860581278800964
3405;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:42:54;last question ........i want capital also;;;sa_askaquestion;Neutral;0.8483087420463562
3406;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:39:22;thanks;;;sa_askaquestion;Positive;0.6796332001686096
3407;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:39:20;oh;;;sa_askaquestion;Neutral;0.5331959128379822
3408;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 05:38:34;m medium s small;Hridaan#3900;;sa_askaquestion;Neutral;0.721277117729187
3409;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:37:20;last question....what does 1m 1s mean in module and other stats?;;;sa_askaquestion;Neutral;0.9287617802619934
3410;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 05:17:22;be wary of scam sites;;;sa_askaquestion;Neutral;0.5139331221580505
3411;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 05:17:13;https://play.staratlas.com/market?category=ship;;;sa_askaquestion;Neutral;0.8900712132453918
3412;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 05:17:11;Yes Always from Star Atlas;;;sa_askaquestion;Positive;0.7182384729385376
3413;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 05:16:10;where to buy ship.....from star atlas web page..... or any other site?;;;sa_askaquestion;Neutral;0.9455026388168335
3414;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 05:12:41;Yes Click the link above Click on the F4;Hridaan#3900;;sa_askaquestion;Neutral;0.7919906377792358
3415;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:59:21;do you have f4 also?;;;sa_askaquestion;Neutral;0.9326429963111877
3416;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:59:15;yes got that;;;sa_askaquestion;Neutral;0.557966411113739
3417;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:57:37;You'll see everything;;;sa_askaquestion;Neutral;0.7211639285087585
3418;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:57:30;"click on the ship and scroll down and click on ""show next to Detailed Resourse Expenses";;;sa_askaquestion;Neutral;0.9429665803909302
3419;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:56:59;https://redspatula.io/star-atlas-ships/medium;;;sa_askaquestion;Neutral;0.8698667883872986
3420;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:55:47;like for f4...how much food ..fuel and ammo for 1 day;;;sa_askaquestion;Neutral;0.8625785112380981
3421;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:55:16;where to find those data;;;sa_askaquestion;Neutral;0.8095647692680359
3422;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:55:10;how much food does they take....;;;sa_askaquestion;Neutral;0.6007664799690247
3423;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:54:58;<@!395296768449052673 thanks a lot.....x6 and f4.....;MattyG#0926;;sa_askaquestion;Positive;0.9248800277709961
3424;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:53:01;Best bang for the buck right now for medium is F4 It's got the most firepower plus it has cargo.;;;sa_askaquestion;Positive;0.8905619978904724
3425;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:44:37;i will get 2 ship one small and medium.................for small i will get x6.....like u said....and for medium ?;MattyG#0926;;sa_askaquestion;Neutral;0.9058704972267151
3426;! DC│-WP- | diegom1298;#6490;https://cdn.discordapp.com/avatars/909982003112329306/cc0911e10b92824fac9765b7aa2e8492.png;No;21/03/2022 04:43:49;I mean quatitie on tokens;;;sa_askaquestion;Neutral;0.8873645067214966
3427;! DC│-WP- | diegom1298;#6490;https://cdn.discordapp.com/avatars/909982003112329306/cc0911e10b92824fac9765b7aa2e8492.png;No;21/03/2022 04:42:58;hello I have a question than may be a little technical but i will be glad if someone could help me It has been released the data about how much ships have been bought on atlas token I am trying to make an analysis for the burning prediction I will share it with you when is finished of course.;;;sa_askaquestion;Neutral;0.5663598775863647
3428;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:42:47;and what about medium ship?;;;sa_askaquestion;Neutral;0.8908354640007019
3429;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:42:39;just need to earn more atlas;;;sa_askaquestion;Neutral;0.7540846467018127
3430;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:42:32;no idea what bounty hunter mean;;;sa_askaquestion;Neutral;0.5460184812545776
3431;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:40:22;If you want to be a bounty hunter then VZUS ambwe is a great choice;;;sa_askaquestion;Positive;0.88022780418396
3432;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:40:01;i think i will get 2 ship;;;sa_askaquestion;Neutral;0.7174255847930908
3433;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:39:56;besides x6....share another best ship;;;sa_askaquestion;Positive;0.9134694337844849
3434;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:39:51;We're all super early to S.A.;;;sa_askaquestion;Neutral;0.6371329426765442
3435;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:39:38;I was relatively early to crypto;Hridaan#3900;;sa_askaquestion;Neutral;0.7179157733917236
3436;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:39:17;nan;;https://cdn.discordapp.com/attachments/950465096377835600/955309598686974012/Screen_Shot_2022-03-20_at_10.39.01_PM.png;sa_askaquestion;Neutral;0.6808651089668274
3437;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:39:10;This is how much I love the X6;;;sa_askaquestion;Positive;0.9673097729682922
3438;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:39:02;hehe....you were early......;;;sa_askaquestion;Neutral;0.5061938762664795
3439;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:38:46;Every ship lol;Hridaan#3900;;sa_askaquestion;Neutral;0.6926479339599609
3440;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:38:29;which ship do you own;;;sa_askaquestion;Neutral;0.9039579629898071
3441;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:37:58;Yes According to the team we will be able to upgrade our modules later That feature isn't out yet;Hridaan#3900;;sa_askaquestion;Neutral;0.571502685546875
3442;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:37:27;<@!395296768449052673>;MattyG#0926;;sa_askaquestion;Neutral;0.6475400328636169
3443;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:37:14;thank you so much......can i upgrade the ship also?;;;sa_askaquestion;Positive;0.9483317732810974
3444;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:36:41;"Yes you need all 3 resources fuel ammo and food Later you will also need toolkits. Once you've purchased the ship then click on ""Faction Fleet and then ""Ship Enlistment and you will start earning Atlas daily.";Hridaan#3900;;sa_askaquestion;Neutral;0.8834490776062012
3445;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:35:18;and how to earn or play with that ship?;;;sa_askaquestion;Neutral;0.8759639263153076
3446;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:35:08;i need to buy x6 right.........then i also need fuel and other oitem to run that ship;MattyG#0926;;sa_askaquestion;Neutral;0.6952990889549255
3447;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:34:32;It has the most weapon hardpoints for small;Hridaan#3900;;sa_askaquestion;Neutral;0.45009806752204895
3448;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:34:24;thanks;;;sa_askaquestion;Positive;0.6796332001686096
3449;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:34:13;good luck welcome to SA and fly safe!;;;sa_askaquestion;Positive;0.9639461040496826
3450;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:33:50;yes sir;Hridaan#3900;;sa_askaquestion;Positive;0.5490970611572266
3451;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:33:35;pearceX6?;MattyG#0926;;sa_askaquestion;Neutral;0.8912481069564819
3452;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:33:34;anyway this community is more then awesome and I unfortunatley got to call it a night but I'm sure others like <@!395296768449052673 would be happy to help if they are available;MattyG#0926;;sa_askaquestion;Positive;0.9757630825042725
3453;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:32:08;for gameplay/lore the Rainbow ships comes with the hardest tech to farm in the future releases of the game at least at this time;;;sa_askaquestion;Neutral;0.5790280103683472
3454;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:32:07;If you want to fight the biggest bang for the buck in that bracket is X6 If you want to be a bounty hunter then VZUS ambwe is a great choice;;;sa_askaquestion;Positive;0.7579212784767151
3455;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:31:32;that site will show you best discounts on ships;;;sa_askaquestion;Positive;0.7532381415367126
3456;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:31:06;Oh and the earp;;;sa_askaquestion;Neutral;0.6604858636856079
3457;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;21/03/2022 04:30:50;https://redspatula.io/star-atlas-ships/small;Hridaan#3900;;sa_askaquestion;Neutral;0.8446580171585083
3458;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:29:24;hmm then you'd be looking at ships like the Tufa Feist Ranbow Chi Pearce X6 VZUS ambwe,Ogrika Mik;;;sa_askaquestion;Neutral;0.888397753238678
3459;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:29:05;i can spend 500 to 1k for now;;;sa_askaquestion;Neutral;0.8305224180221558
3460;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:28:46;around 500 to 1k;;;sa_askaquestion;Neutral;0.8330351114273071
3461;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:28:43;ships range from like $8usd all the way up to like 100k;;;sa_askaquestion;Neutral;0.7467350959777832
3462;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:27:52;it's honestly hard to say do you have a set amount you're looking to spend?;;;sa_askaquestion;Neutral;0.6318869590759277
3463;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:27:30;once you get a ship you can take a look at the last link to learn about staking it to start earning atlas;;;sa_askaquestion;Neutral;0.887703001499176
3464;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:27:27;can u plz suggest me good ship ....i will not take as financial advise;;;sa_askaquestion;Neutral;0.6163805723190308
3465;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:26:49;after that ya you'll want to look at getting a ship and all the supplies for the ship (food fuel ammo toolkits;;;sa_askaquestion;Neutral;0.8921722769737244
3466;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:26:43;oni faction;;;sa_askaquestion;Neutral;0.5832823514938354
3467;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:26:38;i joined already;Pita#9362;;sa_askaquestion;Neutral;0.7205443382263184
3468;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:26:19;You'll need to join a faction first in order to do that you'll need to have Sol in your wallet for the gas fees;Hridaan#3900;;sa_askaquestion;Neutral;0.8708523511886597
3469;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:25:44;first we have to buy ship right ?;Pita#9362;;sa_askaquestion;Neutral;0.898638904094696
3470;Pita;#9362;https://cdn.discordapp.com/avatars/557710314133782548/b2395f857ed207c46fcb12696763edd1.png;No;21/03/2022 04:23:08;heya check this info out for help and starting: https://staratlasguide.com start here for choosing a faction it only matters right now if you want join a specific guild otherwise its personal preference on the rewards atm its the same for each faction tho its said that smaller factions may get more rewards in the future to give reason to new players to join the smallest to keep everything balanced also for future ship building there is some things to consider https://medium.com/star-atlas/star-atlas-faction-aligned-companies-f7b56f2bd348 https://aephia.com/star-atlas-ships scroll down check what vwap is before buying a ship https://explorer.staratlas.club/ships/staking learn what you can earn with each ship https://docs.google.com/spreadsheets/d/1cjbtcZjYyRmdajJSfxLU6AyPYdav5aG265E-tqKV0LM/edit#gid=1197611554 learn what you can earn with each ship https://redspatula.io/star-atlas-ships/all check for discounts https://aephia.com/star-atlas/star-atlas-score-guide-tier-0 after you bought the ship learn about the minigame score after that 🔗links and for sure read the white and economic paper that should be a perfect start... ALSO BE SAFE AND DON'T TAKE ANY PRIVATE MESSAGES SCAMMERS TARGETING PEOPLE WHO SEEK HELP;Hridaan#3900;;sa_askaquestion;Neutral;0.8256976008415222
3471;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:20:29;plz anyone explain to me;;;sa_askaquestion;Neutral;0.5749011635780334
3472;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:20:24;i choose oni...............what next.....;jake.lovell#4294;;sa_askaquestion;Neutral;0.8935322761535645
3473;jake.lovell;#4294;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;21/03/2022 04:04:08;A mod will probably be able to provide you with links and more information on each faction;;;sa_askaquestion;Neutral;0.8733102679252625
3474;jake.lovell;#4294;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;21/03/2022 04:03:45;If you do some research on each faction it will make it easier to decide;;;sa_askaquestion;Neutral;0.7627122402191162
3475;jake.lovell;#4294;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;21/03/2022 04:03:21;Each faction has its own benefits and disadvantages 😊;;;sa_askaquestion;Neutral;0.5432612299919128
3476;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:00:06;any idea;;;sa_askaquestion;Neutral;0.7509466409683228
3477;Hridaan;#3900;https://cdn.discordapp.com/avatars/208990802712592385/1976931b4dc8e2781644333aaac13fba.png;No;21/03/2022 04:00:04;hi which faction to choose?;;;sa_askaquestion;Neutral;0.935066819190979
3478;GEMMINE;#7354;https://cdn.discordapp.com/avatars/878872493597786175/3dcf87b1734d22c5f707d7760558c17e.png;No;21/03/2022 00:04:30;Thanks for the feedback.;odvb#5100;;sa_askaquestion;Positive;0.9030788540840149
3479;GEMMINE;#7354;https://cdn.discordapp.com/avatars/878872493597786175/3dcf87b1734d22c5f707d7760558c17e.png;No;21/03/2022 00:04:09;Yeah it does seem a bit ambitious i would admit.;odvb#5100;;sa_askaquestion;Neutral;0.6482179760932922
3480;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;20/03/2022 23:51:31;there is lot of peaceful builders miners farmers here many guilds or most guilds want a secure space for their members i like your ideas and enthusiasm but i think its over the top you describing a whole standalone game here for sure it could happen but at the moment i think people want mainly a space game economy simulation nevertheless we get options to build craft and gather stuff.;GEMMINE#7354;;sa_askaquestion;Neutral;0.5444125533103943
3481;GEMMINE;#7354;https://cdn.discordapp.com/avatars/878872493597786175/3dcf87b1734d22c5f707d7760558c17e.png;No;20/03/2022 23:47:45;I've noticed is alot of people seem to hyped for a very aggressive play style eg bounty hunting pirates high risk zone stuff But im wondering what about the builders tho people who just enjoy relaxing play were we slowly build up our empire. To that effect i have a suggestion and i would like general thoughts before i through it out at a brew What if we had a city builder component to the game Like No man sky Minecraft and Anno 2020 all combined but in first person perspective and on planetary scale So you would buy a planet then begin constructing industry base on what natural resources your planet had As you do NPCs move in to fill work positions and you have to manage it There would be natural disasters and just nature to concur until you have a word wide civilization under your rule You also choose the laws religion and education of your people which affects their evolution into the future There is alot more to the idea but i just want a little feedback is it too much Im not sure if this has ever been done but i think it would be fun Especially if the AI is technically advanced enough To be able to walk down the streets like inGTA or Cyberpunk and have the crowd react to you as their supreme leader If your a good leader they treat you with respect and admiration If your shite they sneer and insult you if your feared they bow and remain silent but a few try to speak out and you silence them Lol anyway thoughts;;;sa_askaquestion;Neutral;0.7435624003410339
3482;Cosmo;#8795;https://cdn.discordapp.com/avatars/472484731867627533/bb51820c45e70cdf2e99b32c1b002589.png;No;20/03/2022 23:10:01;Nope;iM_KilleR.KinG | Toxic Skulls#3700;;sa_askaquestion;Neutral;0.5413050651550293
3483;iM_KilleR.KinG | Toxic Skulls;#3700;https://cdn.discordapp.com/avatars/886927139583193138/eb9d392ced28c3a6d1b7b827d0f1570f.png;No;20/03/2022 22:50:16;is there any whitelisting for NFTs ??;;;sa_askaquestion;Neutral;0.9423952698707581
3484;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;20/03/2022 21:40:42;That could be a better system;BigHappy#5685;;sa_askaquestion;Neutral;0.456485778093338
3485;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;20/03/2022 21:22:25;That would make all too much sense It would mean putting restrictions on the bots that are more often than not placing those bids and asks.;BigHappy#5685;;sa_askaquestion;Negative;0.6438165903091431
3486;BigHappy;#5685;https://cdn.discordapp.com/avatars/414833197029785622/9ba530dd471d7c36bca48795a1c9c9ac.png;No;20/03/2022 21:16:37;Pet Peeve Although I'ma buyer of ships right now this has always bothered me in the Auction House (of any game and it may be only me It's the sellers who will go one penny below a bid to list their ship When buying I always go up to the seller who made a significant decrease to list their ship Would imposing a minimum decrease be more fair say like 1 (so if a ship was listed at $500 USDC the next lsting would have to be $495 USDC Or should I just put my big boy pants on and shut up?;;;sa_askaquestion;Negative;0.7637055516242981
3487;YR;#3639;https://cdn.discordapp.com/avatars/797636065712275468/da727c39566809f4d20f31ae53dc9051.png;No;20/03/2022 20:24:12;Jup.ag;;;sa_askaquestion;Neutral;0.6933751106262207
3488;dgL;#2196;https://cdn.discordapp.com/avatars/138353004532203531/77b3714d890c38aad18daab6721d4fa7.png;No;20/03/2022 18:51:31;thank you;;;sa_askaquestion;Positive;0.8158761858940125
3489;dgL;#2196;https://cdn.discordapp.com/avatars/138353004532203531/77b3714d890c38aad18daab6721d4fa7.png;No;20/03/2022 18:40:18;where can i get-buy POLIS?;;;sa_askaquestion;Neutral;0.9123414158821106
3490;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;20/03/2022 17:36:09;yes but they ran into some probs right now they want to use tribeca here the latest info on it https://staratlas.notion.site/POLIS-DAO-TIER-0-a58d79a27cd64e0b928fcee34536ee9c;nvr#2057;;sa_askaquestion;Neutral;0.8254508376121521
3491;nvr;#2057;https://cdn.discordapp.com/avatars/528277151028609025/6fced330e127f88e55cc42dd13713f48.png;No;20/03/2022 17:26:40;"there were rumours it (POLIS staking ""in game"" should have been implemented in march 2022";;;sa_askaquestion;Neutral;0.8081947565078735
3492;nvr;#2057;https://cdn.discordapp.com/avatars/528277151028609025/6fced330e127f88e55cc42dd13713f48.png;No;20/03/2022 17:25:36;I meant staking sorry thanks for clarification.;odvb#5100;;sa_askaquestion;Neutral;0.7494855523109436
3493;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;20/03/2022 17:21:37;polis cant be mined my friend maybe staked soon in the dao in game you can mine resources and craft stuff with it or sell for Atlas in later stages of the game;nvr#2057;;sa_askaquestion;Neutral;0.8112152218818665
3494;nvr;#2057;https://cdn.discordapp.com/avatars/528277151028609025/6fced330e127f88e55cc42dd13713f48.png;No;20/03/2022 17:19:25;hello wen POLIS staking?;;;sa_askaquestion;Neutral;0.9590728282928467
3495;ZeSKK;#6761;https://cdn.discordapp.com/avatars/181486703008022530/32ebbeea1bcf84cf90231cbe2e90bd80.png;No;20/03/2022 13:37:16;Noot sure on that one friend I will check with Danny.;odvb#5100;;sa_askaquestion;Neutral;0.8172599077224731
3496;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;20/03/2022 13:34:25;nan;;https://cdn.discordapp.com/attachments/950465096377835600/955081883027386368/Screenshot_2022-03-20_012218.jpg;sa_askaquestion;Neutral;0.6808651089668274
3497;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;20/03/2022 13:32:54;you need enough toolkits in the inventory then go to manage fleet manage ships and withdraw entire fleet;BΞNGI#1234;;sa_askaquestion;Neutral;0.8369503617286682
3498;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;20/03/2022 13:32:07;first of all dont take any private messages;BΞNGI#1234;;sa_askaquestion;Negative;0.5017924308776855
3499;Goldenninja1502;#0765;https://cdn.discordapp.com/avatars/559849942877863938/7b2b259daf656b472056807271632dc0.png;No;20/03/2022 13:21:36;Yes.;BΞNGI#1234;;sa_askaquestion;Neutral;0.5811465978622437
3500;BΞNGI;#1234;https://cdn.discordapp.com/avatars/528181069116342272/d18a99171d456f9d1b4bde38dc7271b0.png;No;20/03/2022 13:15:36;how can i unstake my ship?;;;sa_askaquestion;Neutral;0.819797933101654
3501;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;20/03/2022 13:12:42;<@!181486703008022530 any hints main character or not everything i heard was maybe one day in the future?;"IMad#8228
ZeSKK#6761";;sa_askaquestion;Neutral;0.9115745425224304
