;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;type;text;sentiment_dict;sentiment_roberta;score_roberta;date
5738;1526479606991159302;https://twitter.com/twitter/statuses/1526479606991159302;2022-05-17 08:27:53+00:00;1380283530123612163;1526479606991159302;;3;12;0;0;[];Oh my god I’m shaking, my first ever mint! Guys you don’t understand how happy and excited I am to carry on my #STEPN journey with this new Jogger! #MoveToEarn #stepnofficial https://t.co/jIZrQNWzd6;recent;Oh my god I’m shaking my first ever mint Guys you don’t understand how happy and excited I am to carry on my #STEPN journey with this new Jogger #MoveToEarn #stepnofficial https://t.co/jIZrQNWzd6;[{'label': 'Positive', 'score': 0.9899364709854126}];Positive;0.9899364709854126;2022-05-17
5711;1526482491019763712;https://twitter.com/twitter/statuses/1526482491019763712;2022-05-17 08:39:21+00:00;1350774719566516226;1526482491019763712;;11;35;6;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301195966125494272', 'name': '$BTC'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}];"$BTC
Bounce can come even to 37-39k$, the conservative target would be 35k$ (CME gap), anyway as I was saying here for last week, we expect some bounce and more downside after.
#Bitcoin #DoKwon #Terra_Luna #STEPN #Cryptos #metaverse #play2earn #NFTs #p2e #luna https://t.co/2nB1VNPjxS";recent;$BTC Bounce can come even to 37-39k$ the conservative target would be 35k (CME gap) anyway as I was saying here for last week we expect some bounce and more downside after. #Bitcoin #DoKwon #Terra_Luna #STEPN #Cryptos #metaverse #play2earn #NFTs #p2e #luna https://t.co/2nB1VNPjxS;[{'label': 'Neutral', 'score': 0.7679837346076965}];Neutral;0.7679837346076965;2022-05-17
5690;1526466104549224448;https://twitter.com/twitter/statuses/1526466104549224448;2022-05-17 07:34:14+00:00;1389662605149573122;1522289569982525444;1.389662605149573e+18;5;16;2;0;[];"@Stepnofficial Congratulations to @juwonmee, the winner of the STEPN shoebox giveaway.

Check your DMs for further details! 😉

✔️ https://t.co/O6IezR767q";recent;Congratulations to the winner of the STEPN shoebox giveaway. Check your DMs for further details 😉 ✔ https://t.co/O6IezR767q;[{'label': 'Positive', 'score': 0.9749660491943359}];Positive;0.9749660491943359;2022-05-17
5710;1526482683131469825;https://twitter.com/twitter/statuses/1526482683131469825;2022-05-17 08:40:06+00:00;922879014074830848;1526482683131469825;;200;220;208;6;[];"I'm giving away 1 common shoes fo 1 LUCKY WINNER! 

How to join👇
1. Like✅
2. RT and Follow @vsydorko 
3. Comment

Must be following because we will send you a DM.

Deadline: 19.05.22

#GMT #STEPN #NFT #Giveaway #MoveToEarn https://t.co/dEvEzOPe1E";recent;I'm giving away 1 common shoes fo 1 LUCKY WINNER How to join👇 1 Like✅ 2 RT and Follow 3 Comment Must be following because we will send you a DM. Deadline 19.05.22 #GMT #STEPN #NFT #Giveaway #MoveToEarn https://t.co/dEvEzOPe1E;[{'label': 'Positive', 'score': 0.630947470664978}];Positive;0.630947470664978;2022-05-17
7289;1526948472498204672;https://twitter.com/twitter/statuses/1526948472498204672;2022-05-18 15:30:59+00:00;1394166857268039681;1526948472498204672;;1;9;0;0;[];Even if STEPN GST goes to $0.01, Ima still be getting that GST every morning!;recent;Even if STEPN GST goes to $0.01 Ima still be getting that GST every morning!;[{'label': 'Neutral', 'score': 0.44348543882369995}];Neutral;0.44348543882369995;2022-05-18
7287;1526948557999284229;https://twitter.com/twitter/statuses/1526948557999284229;2022-05-18 15:31:20+00:00;1447268307523055620;1526948557999284229;;0;8;2;0;[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"🔊#communityalert

⚠ @SupeInfinity 

🚩97.3% of the PancakeSwap liquidity is unlocked

Click 👇 to view LP Holders 
https://t.co/fZQHEbWwSd

#stepg #cryptoscam #contracto #crypto #cryptocurrency #stepn #scam #alert #CoinMarketCap https://t.co/4DTotmjtU7";recent;🔊#communityalert 🚩97.3 of the PancakeSwap liquidity is unlocked Click to view LP Holders https://t.co/fZQHEbWwSd #stepg #cryptoscam #contracto #crypto #cryptocurrency #stepn #scam #alert #CoinMarketCap https://t.co/4DTotmjtU7;[{'label': 'Neutral', 'score': 0.7840772271156311}];Neutral;0.7840772271156311;2022-05-18
7275;1526950071295688705;https://twitter.com/twitter/statuses/1526950071295688705;2022-05-18 15:37:21+00:00;1257405426532048899;1526950071295688705;;13;27;0;0;[];#stepn Bsc trainer. Does anyone know the seller?😁 https://t.co/GsVvTpRk8v;recent;#stepn Bsc trainer Does anyone know the seller? https://t.co/GsVvTpRk8v;[{'label': 'Neutral', 'score': 0.9137459397315979}];Neutral;0.9137459397315979;2022-05-18
7144;1526902301641670657;https://twitter.com/twitter/statuses/1526902301641670657;2022-05-18 12:27:31+00:00;1391110758298050562;1526686800001236993;7.459440838398853e+17;2;10;0;0;[];@Barndog_Solana @Stepnofficial @jason_stepn Just made it to my 9th sneaker!;recent;_Solana _stepn Just made it to my 9th sneaker!;[{'label': 'Positive', 'score': 0.7848223447799683}];Positive;0.7848223447799683;2022-05-18
7155;1526920710865555456;https://twitter.com/twitter/statuses/1526920710865555456;2022-05-18 13:40:40+00:00;949777242560741377;1526920710865555456;;2;72;18;1;[];"#STEPN on newspaper! 

#MoveToEarn https://t.co/dlthHrvpuW";recent;#STEPN on newspaper #MoveToEarn https://t.co/dlthHrvpuW;[{'label': 'Neutral', 'score': 0.7137969732284546}];Neutral;0.7137969732284546;2022-05-18
7157;1526920456460283904;https://twitter.com/twitter/statuses/1526920456460283904;2022-05-18 13:39:40+00:00;1526823185060179969;1526920456460283904;;8;7;9;0;[];"⭐ STEPN GIVEAWAY ⭐
1 #STEPN vommon Runner
To Enter::
1️⃣ Follow and Retweet @mende0033
2️⃣Tag 3 Freind
3️⃣#NFT #STEPN https://t.co/oXXP3hzcgF";recent;STEPN GIVEAWAY ⭐ 1 #STEPN vommon Runner To Enter:: 1️ Follow and Retweet 2️⃣Tag 3 Freind 3️⃣#NFT #STEPN https://t.co/oXXP3hzcgF;[{'label': 'Neutral', 'score': 0.7540756464004517}];Neutral;0.7540756464004517;2022-05-18
7166;1526919357720322049;https://twitter.com/twitter/statuses/1526919357720322049;2022-05-18 13:35:18+00:00;1436694662966874119;1526918452010786816;9.029269414134538e+17;2;8;5;1;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1001503516555337728', 'name': 'Blockchain', 'description': 'Blockchain'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026820777', 'name': 'Android'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10044903039', 'name': 'Apple - iOS'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}];"@cz_binance 🚲 500 #nft box #Android
🚲 500 nft box #ios 
🚲 500$ price box
🚲 500K will be burned 🔥
🚲 Earn $zoro by cycling

Download link 👇
https://t.co/VLjVScnl5y
@ZoroToken 
#altcoin #memecoins #GEM #STEPN #GMTUSDT #Bitcoin #bnb #blockchain @TamauPogi @MarkCavendish @FranckBonnamour";recent;_binance 500 #nft box #Android 500 nft box #ios 500 price box 500K will be burned 🔥 Earn $zoro by cycling Download link 👇 https://t.co/VLjVScnl5y #altcoin #memecoins #GEM #STEPN #GMTUSDT #Bitcoin #bnb #blockchain;[{'label': 'Positive', 'score': 0.6271336078643799}];Positive;0.6271336078643799;2022-05-18
7131;1526903446129070080;https://twitter.com/twitter/statuses/1526903446129070080;2022-05-18 12:32:04+00:00;1372019976;1526903446129070080;;3;7;3;7;[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"🎁 GIVEAWAY #STEPNCode ⚡️

To participate:
🔷 Join the wait-list: https://t.co/PjY10W8n1h
🔷 Follow + RT 🔁 
🔷TAG 2 friends ⬇️

Draw tomorrow⚠️

#STEPN #Crypto #nft #NFTCommunity #stepnactivation #STEPNcode";recent;GIVEAWAY #STEPNCode ⚡️ To participate: Join the wait-list https://t.co/PjY10W8n1h Follow RT 🔷TAG 2 friends ⬇️ Draw tomorrow⚠️ #STEPN #Crypto #nft #NFTCommunity #stepnactivation #STEPNcode;[{'label': 'Neutral', 'score': 0.551019012928009}];Neutral;0.551019012928009;2022-05-18
7122;1526904156652437508;https://twitter.com/twitter/statuses/1526904156652437508;2022-05-18 12:34:54+00:00;1235851570870272000;1526904156652437508;;1;6;0;0;[];"I opened my next gem socket.  This is a lucky shoe! 🍷#STEPN

Another epic luck socket! https://t.co/euckaj0Iy3";recent;I opened my next gem socket This is a lucky shoe 🍷#STEPN Another epic luck socket https://t.co/euckaj0Iy3;[{'label': 'Positive', 'score': 0.984255850315094}];Positive;0.984255850315094;2022-05-18
7219;1526936220474949633;https://twitter.com/twitter/statuses/1526936220474949633;2022-05-18 14:42:18+00:00;1469611169283547136;1526936220474949633;;1;12;4;2;[];"#STEPN Bought 2 sneakers for mint. I wait 48 hours for them to cool and start the process.

#crypto #NFTs #m2e #Web3 #web3community https://t.co/YWsU3HMUsl";recent;#STEPN Bought 2 sneakers for mint I wait 48 hours for them to cool and start the process. #crypto #NFTs #m2e #Web3 #web3community https://t.co/YWsU3HMUsl;[{'label': 'Neutral', 'score': 0.6522761583328247}];Neutral;0.6522761583328247;2022-05-18
7232;1526935643267297281;https://twitter.com/twitter/statuses/1526935643267297281;2022-05-18 14:40:01+00:00;1515333736203636740;1526935643267297281;;3;8;0;0;[];WEDNESDAY #stepn https://t.co/SCdWIeieqP;recent;WEDNESDAY #stepn https://t.co/SCdWIeieqP;[{'label': 'Neutral', 'score': 0.628044843673706}];Neutral;0.628044843673706;2022-05-18
7237;1526935462828552194;https://twitter.com/twitter/statuses/1526935462828552194;2022-05-18 14:39:18+00:00;1346151214040416257;1526935462828552194;;4;7;0;0;[];got a stepn activation code if anyone wants one;recent;got a stepn activation code if anyone wants one;[{'label': 'Neutral', 'score': 0.7552789449691772}];Neutral;0.7552789449691772;2022-05-18
7184;1526917279661039617;https://twitter.com/twitter/statuses/1526917279661039617;2022-05-18 13:27:02+00:00;1492171358347796482;1526917279661039617;;1;19;2;0;"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]";"◆5/18 listings 1/2 #STEPN
gn🌖
○Point
　・Number of Sneakers：1937（-44）
　・Sneaker floor price：12.36 SOL（+0.1101）
　・Dollar / yen conversion：$685 / ¥86,608 https://t.co/3h8M8wyOIp";recent;◆5/18 listings 1/2 #STEPN gn🌖 ○Point ・Number of Sneakers：1937（-44） ・Sneaker floor price：12.36 SOL（+0.1101） ・Dollar yen conversion：$685 ¥86,608 https://t.co/3h8M8wyOIp;[{'label': 'Neutral', 'score': 0.9272831678390503}];Neutral;0.9272831678390503;2022-05-18
7400;1526996439057981440;https://twitter.com/twitter/statuses/1526996439057981440;2022-05-18 18:41:35+00:00;1491868310253842433;1526996439057981440;;4;26;1;0;[];i will not be participating in the stepn mania just fyi;recent;i will not be participating in the stepn mania just fyi;[{'label': 'Neutral', 'score': 0.5311288237571716}];Neutral;0.5311288237571716;2022-05-18
7601;1527057274774364160;https://twitter.com/twitter/statuses/1527057274774364160;2022-05-18 22:43:20+00:00;2909654131;1527057274774364160;;3;13;3;0;[];"#eCashArmy   #eCashcommunity 
@AndrewJardine9  @e_Koush @eCashtab  @eCashInformer @MarceloAlassal @QincTory @Sweejay_A @Alitayin @CainBCHA

Morning guys 👋
Can i ask if you are using STEPN? 
 if so, i will be grateful if you invite me by sending me the activation code 🙏";recent;#eCashArmy #eCashcommunity _Koush _A Morning guys 👋 Can i ask if you are using STEPN if so i will be grateful if you invite me by sending me the activation code 🙏;[{'label': 'Positive', 'score': 0.7024178504943848}];Positive;0.7024178504943848;2022-05-18
7600;1527057346987433984;https://twitter.com/twitter/statuses/1527057346987433984;2022-05-18 22:43:37+00:00;176242968;1527046377137528833;8.77807935493034e+17;5;7;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}];@binance Trying to pump this shitcoin again??? Hahahahaha, STEPN is dead.;recent;Trying to pump this shitcoin again?? Hahahahaha STEPN is dead.;[{'label': 'Negative', 'score': 0.9378180503845215}];Negative;0.9378180503845215;2022-05-18
7609;1527055753630175235;https://twitter.com/twitter/statuses/1527055753630175235;2022-05-18 22:37:17+00:00;1362335320327520256;1527055753630175235;;6;12;0;0;[];"Alright so how likely is this STEPN ponziwalking app to collapse? 

I got a code and I'm looking at shoes, debating the worth since I need a reason to stop being a fat ass, and I also walk about 3-4miles a night at work so it seems like free money, thoughts?";recent;Alright so how likely is this STEPN ponziwalking app to collapse I got a code and I'm looking at shoes debating the worth since I need a reason to stop being a fat ass and I also walk about 3-4miles a night at work so it seems like free money thoughts?;[{'label': 'Negative', 'score': 0.49612513184547424}];Negative;0.49612513184547424;2022-05-18
7610;1527055715386462209;https://twitter.com/twitter/statuses/1527055715386462209;2022-05-18 22:37:08+00:00;1284711182520037376;1527055715386462209;;4;23;7;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}];"Got any ideas for https://t.co/nY5cK8cqfQ drop them in the comments below👇🏻
Let’s get this useful tool to as many StepNers as we can. Like and Retweet❤️🔥

#StepN #STEPNcode #stepnactivationcode @Stepnofficial #Move2Earn #SolanaNFTs https://t.co/OyjHiNZBUb";recent;Got any ideas for https://t.co/nY5cK8cqfQ drop them in the comments below👇🏻 Let’s get this useful tool to as many StepNers as we can Like and Retweet❤️🔥 #StepN #STEPNcode #stepnactivationcode #Move2Earn #SolanaNFTs https://t.co/OyjHiNZBUb;[{'label': 'Positive', 'score': 0.9179211854934692}];Positive;0.9179211854934692;2022-05-18
7556;1527042010884018179;https://twitter.com/twitter/statuses/1527042010884018179;2022-05-18 21:42:41+00:00;1133460958121275397;1527042010884018179;;3;13;3;0;[];Today`s com-com mint #STEPN https://t.co/Jza01bjB4v;recent;Today`s com-com mint #STEPN https://t.co/Jza01bjB4v;[{'label': 'Neutral', 'score': 0.8634470105171204}];Neutral;0.8634470105171204;2022-05-18
7570;1527040771701891072;https://twitter.com/twitter/statuses/1527040771701891072;2022-05-18 21:37:45+00:00;1368432781991108610;1527040771701891072;;2;16;2;1;"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1001503516555337728', 'name': 'Blockchain', 'description': 'Blockchain'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}]";Please note that the GST price is much pricier on Binance Blockchain, and is not to be confused with Solana STEPN prices. #STEPN #FP #FloorPrice #NFT #Sneakers #ShoeBox #Mint #Gem #GST #GMT #Binance #BNB #BEP20 #M2E #Move2Earn #바닥가 #フロアプライス https://t.co/Ct1szgp6hf;recent;Please note that the GST price is much pricier on Binance Blockchain and is not to be confused with Solana STEPN prices #STEPN #FP #FloorPrice #NFT #Sneakers #ShoeBox #Mint #Gem #GST #GMT #Binance #BNB #BEP20 #M2E #Move2Earn #바닥 #フロアプライ https://t.co/Ct1szgp6hf;[{'label': 'Neutral', 'score': 0.8435482978820801}];Neutral;0.8435482978820801;2022-05-18
7586;1527039421731815426;https://twitter.com/twitter/statuses/1527039421731815426;2022-05-18 21:32:23+00:00;119562514;1527039421731815426;;3;8;0;0;[];Anyone looking for a good #STEPN common jogger ? 21.5 Sol, marketplace only https://t.co/WnHvw4znbF;recent;Anyone looking for a good #STEPN common jogger 21.5 Sol marketplace only https://t.co/WnHvw4znbF;[{'label': 'Neutral', 'score': 0.782760500907898}];Neutral;0.782760500907898;2022-05-18
7583;1527039579529760768;https://twitter.com/twitter/statuses/1527039579529760768;2022-05-18 21:33:01+00:00;1022188260880084992;1527037658395947008;40240747.0;1;9;0;0;[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}];@AuronnBE @Stepnofficial If stepn customer support paid salary I’d quit my job LOL;recent;If stepn customer support paid salary I’d quit my job LOL;[{'label': 'Negative', 'score': 0.7674108743667603}];Negative;0.7674108743667603;2022-05-18
7577;1527039722677325824;https://twitter.com/twitter/statuses/1527039722677325824;2022-05-18 21:33:35+00:00;1521608164973682688;1527039722677325824;;10;25;18;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1463150673470521345', 'name': 'Sorare'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}];"#GIVEAWAY STEP'N (≈750$) 🎁 👟

1 shoes commun 🎁😎
Floor Price: 15 SOL (≈$750)🎁🤑

Pour ca il faut juste :

➡️Follow ( @NFTMadra + @romain667  )❤️🫶
➡ RT + LIKE

#STEPN #Giveaways #SolanaGiveaways #Solana #NFTGiveaway #NFTGiveaways #ETH #NFT #Sorare #Crypto";recent;#GIVEAWAY STEP'N (≈750$ 👟 1 shoes commun 🎁😎 Floor Price 15 SOL (≈$750)🎁🤑 Pour ca il faut juste : ➡️Follow )❤️🫶 RT LIKE #STEPN #Giveaways #SolanaGiveaways #Solana #NFTGiveaway #NFTGiveaways #ETH #NFT #Sorare #Crypto;[{'label': 'Positive', 'score': 0.6519071459770203}];Positive;0.6519071459770203;2022-05-18
7689;1527069824601702400;https://twitter.com/twitter/statuses/1527069824601702400;2022-05-18 23:33:12+00:00;1446367936193576966;1527069824601702400;;2;12;0;0;"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]";"Day 45 of STEPN Journey
Thursday Jog with a challenging pace ✔️
Everybody is going for more sneakers, and that's my plan as well. Let's get to 20 energy guys!
👟👟 @Stepnofficial @yawn_rong @Hosogane_LGG 👌
Eff-123.1
Luck-13.6
Res-19.6
GST 112.23 =~$327.71 
*@ current GST price📉 https://t.co/S50jU0KrlF";recent;Day 45 of STEPN Journey Thursday Jog with a challenging pace ✔️ Everybody is going for more sneakers and that's my plan as well Let's get to 20 energy guys! 👟 _rong _LGG 👌 Eff-123.1 Luck-13.6 Res-19.6 GST 112.23 =~$327.71 * current GST price https://t.co/S50jU0KrlF;[{'label': 'Positive', 'score': 0.7511435747146606}];Positive;0.7511435747146606;2022-05-18
7643;1527050321524039684;https://twitter.com/twitter/statuses/1527050321524039684;2022-05-18 22:15:42+00:00;1419717524078440449;1527050321524039684;;11;13;0;1;[];Is STEPN a ponzi? How does it collapse?;recent;Is STEPN a ponzi How does it collapse?;[{'label': 'Negative', 'score': 0.7013576626777649}];Negative;0.7013576626777649;2022-05-18
7636;1527051197810548736;https://twitter.com/twitter/statuses/1527051197810548736;2022-05-18 22:19:11+00:00;1022188260880084992;1527047298605273090;1.2607325187410166e+18;2;10;0;0;[];@Kevin_STEPN_USA Thank you for your generous contribution 😇😇😇 I tell myself I’m contributing to the economy every time my gem upgrade fails lol;recent;_STEPN_USA Thank you for your generous contribution 😇😇 I tell myself I’m contributing to the economy every time my gem upgrade fails lol;[{'label': 'Positive', 'score': 0.9540321230888367}];Positive;0.9540321230888367;2022-05-18
