;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
12069;1524610577263378433;https://twitter.com/twitter/statuses/1524610577263378433;2022-05-12 04:41:02+00:00;1506831296441561095;1524610577263378433;;3;17;0;0;"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]";"Got this jogger yesterday taking advantage of the drop in $SOL 
Took part of what I had put aside as ROI for that and now one sneaker away to get to 9, for 56 $SOL was it a good idea? 🤔 @hzl123331 @Faulkner99999 @Barndog_Solana @ktrainUSA_STEPN https://t.co/UrJc8H6iNy";Got this jogger yesterday taking advantage of the drop in $SOL Took part of what I had put aside as ROI for that and now one sneaker away to get to 9 for 56 $SOL was it a good idea _Solana _STEPN https://t.co/UrJc8H6iNy;[{'label': 'Neutral', 'score': 0.5188177227973938}];Neutral;0.5188177227973938;2022-05-12
11318;1524555069634805761;https://twitter.com/twitter/statuses/1524555069634805761;2022-05-12 01:00:28+00:00;1517313120775319552;1524551646918766593;1.470256674271232e+18;1;4;0;0;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597176467456', 'name': 'Sports/Outdoor'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026876714', 'name': 'Asics '}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10045036245', 'name': 'Asics America '}}];@tyson_schubert @Stepnofficial @_SimonMitchell @jason_stepn Last time I've asked about my knees. The response was awesome! But you know, the key was the shoe, a real life shoe. I ordered a pair of Asics, and the problem is gone.;_schubert @_SimonMitchell _stepn Last time I've asked about my knees The response was awesome But you know the key was the shoe a real life shoe I ordered a pair of Asics and the problem is gone.;[{'label': 'Positive', 'score': 0.7026217579841614}];Positive;0.7026217579841614;2022-05-12
11313;1524555159749201920;https://twitter.com/twitter/statuses/1524555159749201920;2022-05-12 01:00:49+00:00;1275906814639517701;1524551646918766593;1.470256674271232e+18;0;6;0;0;"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '872553326499422208', 'name': 'Fitness', 'description': 'Fitness'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847872878041219072', 'name': 'Fitness', 'description': 'Exercise and fitness'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '918538775055048704', 'name': 'Physical Wellness', 'description': 'Physical Wellness'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '917496899715788801', 'name': 'Running', 'description': 'Running'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}]";"@tyson_schubert @Stepnofficial @_SimonMitchell @jason_stepn Hello Tyson thank you for what you doing with your advices you give us for our health and fitness ❤️

My question is what do we eat before or after running in order to stay with a good shape ? knowing that I run more than 20 minutes every day .";_schubert @_SimonMitchell _stepn Hello Tyson thank you for what you doing with your advices you give us for our health and fitness ❤️ My question is what do we eat before or after running in order to stay with a good shape knowing that I run more than 20 minutes every day .;[{'label': 'Positive', 'score': 0.8452405333518982}];Positive;0.8452405333518982;2022-05-12
11337;1524554468989145088;https://twitter.com/twitter/statuses/1524554468989145088;2022-05-12 00:58:04+00:00;1458119014278856704;1524554468989145088;;2;11;6;0;[];Join me on STEPN DAILY, come be a guest!!   https://t.co/EcZAP0Ztrr;Join me on STEPN DAILY come be a guest! https://t.co/EcZAP0Ztrr;[{'label': 'Positive', 'score': 0.6636863350868225}];Positive;0.6636863350868225;2022-05-12
11308;1524555296915410945;https://twitter.com/twitter/statuses/1524555296915410945;2022-05-12 01:01:22+00:00;1505864961364357121;1524551646918766593;1.470256674271232e+18;1;6;0;0;"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]";"@tyson_schubert @Stepnofficial @_SimonMitchell @jason_stepn Hi Tyson, I’ve just ticked over to the 9 sneakers and in turn more energy. What tips would you have for me now that I’m increasing my daily work load to avoid injury or strain? 
Cheers! Keep on STEPN 👌🏽";_schubert @_SimonMitchell _stepn Hi Tyson I’ve just ticked over to the 9 sneakers and in turn more energy What tips would you have for me now that I’m increasing my daily work load to avoid injury or strain Cheers Keep on STEPN 👌🏽;[{'label': 'Positive', 'score': 0.5717247128486633}];Positive;0.5717247128486633;2022-05-12
11391;1524558199449288704;https://twitter.com/twitter/statuses/1524558199449288704;2022-05-12 01:12:54+00:00;30961259;1524558199449288704;;4;29;5;1;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];"Lets get together tonight with @tyson_schubert &amp; @jason_stepn and myself to talk all things fitness. Hopefully we can help you stay healthy on your #StepN journey 🙌 remember to ask a question and listen in for your chance to win GST 😍 https://t.co/rJdYvAjGJk";Lets get together tonight with _schubert &amp _stepn and myself to talk all things fitness Hopefully we can help you stay healthy on your #StepN journey remember to ask a question and listen in for your chance to win GST https://t.co/rJdYvAjGJk;[{'label': 'Positive', 'score': 0.9203938841819763}];Positive;0.9203938841819763;2022-05-12
11390;1524558244030558208;https://twitter.com/twitter/statuses/1524558244030558208;2022-05-12 01:13:04+00:00;516973048;1524558244030558208;;7;4;0;0;[];Anyone still in need of a code? #STEPN activation code #SolanaNFT;Anyone still in need of a code #STEPN activation code #SolanaNFT;[{'label': 'Neutral', 'score': 0.8849356770515442}];Neutral;0.8849356770515442;2022-05-12
11397;1524563085154865152;https://twitter.com/twitter/statuses/1524563085154865152;2022-05-12 01:32:19+00:00;1519230250714030086;1524563085154865152;;1;5;3;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}];"My first Lv5 box x1 for 1 random person!

btw，activation code is here：
00822722
45088630

How to join👇
1. Like✅
2. RT and Follow

Must be following so i can DM the winner.

Deadline: 5/13 23:59 UTC

#STEPN #MysteryBox #Giveaway #GMT #BTC https://t.co/olWuLozPht";My first Lv5 box x1 for 1 random person! btw，activation code is here： 00822722 45088630 How to join👇 1 Like✅ 2 RT and Follow Must be following so i can DM the winner. Deadline 5/13 23:59 UTC #STEPN #MysteryBox #Giveaway #GMT #BTC https://t.co/olWuLozPht;[{'label': 'Positive', 'score': 0.5005165934562683}];Positive;0.5005165934562683;2022-05-12
11162;1524543510036500480;https://twitter.com/twitter/statuses/1524543510036500480;2022-05-12 00:14:32+00:00;1027542017218412544;1524543510036500480;;6;24;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1405571471955533827', 'name': 'USD Coin'}}];"STEPN journey thread:

See how much I can earn via this app by simply earning from walking and swapping for SOL/USDC in app over the next year +

Up to now, I've earned 7,150 ish USDC via walking

Completed first swap in app for 140 $sol";STEPN journey thread: See how much I can earn via this app by simply earning from walking and swapping for SOL/USDC in app over the next year + Up to now I've earned 7,150 ish USDC via walking Completed first swap in app for 140 $sol;[{'label': 'Positive', 'score': 0.5657187104225159}];Positive;0.5657187104225159;2022-05-12
11099;1524540181432311808;https://twitter.com/twitter/statuses/1524540181432311808;2022-05-12 00:01:18+00:00;1458119014278856704;1524540181432311808;;15;52;17;2;[];Set a reminder for tonight’s STEPN DAILY! #STEPN #MoveToEarn $gst $gmt https://t.co/EcZAP0Ztrr;Set a reminder for tonight’s STEPN DAILY #STEPN #MoveToEarn $gst $gmt https://t.co/EcZAP0Ztrr;[{'label': 'Neutral', 'score': 0.6305452585220337}];Neutral;0.6305452585220337;2022-05-12
11161;1524543581725540352;https://twitter.com/twitter/statuses/1524543581725540352;2022-05-12 00:14:49+00:00;1432191465501839361;1524543581725540352;;10;22;4;0;[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"Stings but hopefully this is worth it 👀🫵🏽🫰🏽

@Stepnofficial 
#Stepn #MoveToEarn #P2E #SolanaNFT 
#Crypto #Tokens #Games https://t.co/5oHoLcR4NO";Stings but hopefully this is worth it 👀🫵🏽🫰🏽 #Stepn #MoveToEarn #P2E #SolanaNFT #Crypto #Tokens #Games https://t.co/5oHoLcR4NO;[{'label': 'Positive', 'score': 0.9601258635520935}];Positive;0.9601258635520935;2022-05-12
11250;1524551783342907392;https://twitter.com/twitter/statuses/1524551783342907392;2022-05-12 00:47:24+00:00;944300372776161280;1524551783342907392;;10;10;0;0;[];"just keep StepN...
just keep StepN
who needs an activation code?
first in...
LFGGGGGGG!!!!!";just keep StepN... just keep StepN who needs an activation code? first in... LFGGGGGGG!!!!!;[{'label': 'Neutral', 'score': 0.6110870838165283}];Neutral;0.6110870838165283;2022-05-12
11259;1524551646918766593;https://twitter.com/twitter/statuses/1524551646918766593;2022-05-12 00:46:52+00:00;1470256674271232003;1524551646918766593;;1028;1961;1474;28;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}];"WIN @Stepnofficial GST 

Join us at our Fitness Twitter Space AMA where you have a chance to win 100 GST.

Remember to Like, Retweet, but most importantly ask us a FITNESS question below.

Hosts: @_SimonMitchell &amp; @jason_stepn 

https://t.co/EiMwa2c6ly";WIN GST Join us at our Fitness Twitter Space AMA where you have a chance to win 100 GST. Remember to Like Retweet but most importantly ask us a FITNESS question below. Hosts @_SimonMitchell &amp _stepn https://t.co/EiMwa2c6ly;[{'label': 'Positive', 'score': 0.5717201232910156}];Positive;0.5717201232910156;2022-05-12
11235;1524546057124073472;https://twitter.com/twitter/statuses/1524546057124073472;2022-05-12 00:24:39+00:00;1359199411079843841;1524546057124073472;;2;5;0;0;[];"Could someone give me a code please #STEPN

#STEPNcode";Could someone give me a code please #STEPN #STEPNcode;[{'label': 'Neutral', 'score': 0.5937409996986389}];Neutral;0.5937409996986389;2022-05-12
11229;1524546359680024577;https://twitter.com/twitter/statuses/1524546359680024577;2022-05-12 00:25:51+00:00;1200359607601913856;1524541139453288448;1.4581190142788567e+18;0;6;0;0;[];@ktrainUSA_STEPN I fucking hope not;_STEPN I fucking hope not;[{'label': 'Negative', 'score': 0.8776029348373413}];Negative;0.8776029348373413;2022-05-12
11615;1524577101277384704;https://twitter.com/twitter/statuses/1524577101277384704;2022-05-12 02:28:00+00:00;1389824457187811328;1524575136057155585;1.022188260880085e+18;0;7;0;0;[];@bnBeth_solvax @Stepnofficial Of course…STEPN is my day job now 😅;_solvax Of course…STEPN is my day job now 😅;[{'label': 'Positive', 'score': 0.7738467454910278}];Positive;0.7738467454910278;2022-05-12
11566;1524573405668065281;https://twitter.com/twitter/statuses/1524573405668065281;2022-05-12 02:13:19+00:00;1470256674271232003;1524550073618628608;1.4581190142788567e+18;1;20;2;1;[];@ktrainUSA_STEPN First time listener, long time fan. Great show today 👍;_STEPN First time listener long time fan Great show today 👍;[{'label': 'Positive', 'score': 0.9815696477890015}];Positive;0.9815696477890015;2022-05-12
11565;1524573411548311552;https://twitter.com/twitter/statuses/1524573411548311552;2022-05-12 02:13:21+00:00;1501729031619850250;1524573411548311552;;2;7;1;0;[];Monitoring what’s happening in the market📉while preparing for better days!📈😃Keep moving👟#STEPN https://t.co/MCNmWuZkxX;Monitoring what’s happening in the market📉while preparing for better days!📈😃Keep moving👟#STEPN https://t.co/MCNmWuZkxX;[{'label': 'Positive', 'score': 0.8855183124542236}];Positive;0.8855183124542236;2022-05-12
11701;1524585733817700352;https://twitter.com/twitter/statuses/1524585733817700352;2022-05-12 03:02:19+00:00;1431872521809252353;1524585733817700352;;0;5;0;0;[];Why is everything down except Stepn gems 😭;Why is everything down except Stepn gems 😭;[{'label': 'Negative', 'score': 0.9025123119354248}];Negative;0.9025123119354248;2022-05-12
11687;1524581276178870272;https://twitter.com/twitter/statuses/1524581276178870272;2022-05-12 02:44:36+00:00;1146739371501998080;1524551646918766593;1.470256674271232e+18;2;12;0;0;[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878402157629440', 'name': 'Investors and patents', 'description': 'Investors and patents'}}];"@tyson_schubert @Stepnofficial @_SimonMitchell @jason_stepn The idea of NFT  are very hot currently and attract attention of many investors, but there are still the risks of being scammed or the final product not met the expectations of users. What you has to offer to keep those from happening ??? 
Thank you 🖤 
@tyson_schubert";_schubert @_SimonMitchell _stepn The idea of NFT are very hot currently and attract attention of many investors but there are still the risks of being scammed or the final product not met the expectations of users What you has to offer to keep those from happening ?? Thank you _schubert;[{'label': 'Neutral', 'score': 0.5365686416625977}];Neutral;0.5365686416625977;2022-05-12
11665;1524581657822461952;https://twitter.com/twitter/statuses/1524581657822461952;2022-05-12 02:46:07+00:00;1357309297416425474;1524540181432311808;1.4581190142788567e+18;1;4;0;0;[];@ktrainUSA_STEPN Glad you guys had a good time! Sorry I couldn’t be on;_STEPN Glad you guys had a good time Sorry I couldn’t be on;[{'label': 'Positive', 'score': 0.9759224653244019}];Positive;0.9759224653244019;2022-05-12
11659;1524581892498268160;https://twitter.com/twitter/statuses/1524581892498268160;2022-05-12 02:47:03+00:00;1439988834951782404;1524551646918766593;1.470256674271232e+18;1;9;0;0;[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878402157629440', 'name': 'Investors and patents', 'description': 'Investors and patents'}}];"@tyson_schubert @Stepnofficial @_SimonMitchell @jason_stepn The idea of NFT  are very hot currently and attract attention of many investors, but there are still the risks of being scammed or the final product not met the expectations of users. What you has to offer to keep those from happening ??? 
Thank you 🖤 
@tyson_schubert";_schubert @_SimonMitchell _stepn The idea of NFT are very hot currently and attract attention of many investors but there are still the risks of being scammed or the final product not met the expectations of users What you has to offer to keep those from happening ?? Thank you _schubert;[{'label': 'Neutral', 'score': 0.5365686416625977}];Neutral;0.5365686416625977;2022-05-12
11537;1524568961014067200;https://twitter.com/twitter/statuses/1524568961014067200;2022-05-12 01:55:40+00:00;1380173302866399235;1523848558603952128;1.3801733028663992e+18;4;15;7;0;[];"20RTs left to choose 1st winner of #Stepn so smash RTs and follow like hulk.

#NFTCommunity #NFTGiveaways";20RTs left to choose 1st winner of #Stepn so smash RTs and follow like hulk. #NFTCommunity #NFTGiveaways;[{'label': 'Positive', 'score': 0.5163245797157288}];Positive;0.5163245797157288;2022-05-12
11558;1524573777501114370;https://twitter.com/twitter/statuses/1524573777501114370;2022-05-12 02:14:48+00:00;1252002359162441728;1522652058058313728;1.2520023591624417e+18;1;6;1;0;[];Ep. 3 of STEPN ALPHA! We got to hear @EverettSmulders’ story of being a college runner making gains with stepn. Tons of strategy talk in here as well. 💰🏃‍♂️ https://t.co/7sBRI1b2Br;Ep 3 of STEPN ALPHA We got to hear story of being a college runner making gains with stepn Tons of strategy talk in here as well 💰🏃‍♂ https://t.co/7sBRI1b2Br;[{'label': 'Positive', 'score': 0.7804453372955322}];Positive;0.7804453372955322;2022-05-12
13046;1524687584810926080;https://twitter.com/twitter/statuses/1524687584810926080;2022-05-12 09:47:02+00:00;884246852333297664;1524687584810926080;;1;11;1;0;[];"These thankful comments reminds me that I’am not doing this just for money but to help others grow 🤗✨✨

Huge love to my scholars around the world 🌎🇵🇭🇯🇵🇲🇾🇨🇦🇺🇸✨

#STEPN #AxieScholarship #Cyball https://t.co/9I98nkML3T";These thankful comments reminds me that I’am not doing this just for money but to help others grow 🤗✨✨ Huge love to my scholars around the world 🌎🇵🇭🇯🇵🇲🇾🇨🇦🇺🇸✨ #STEPN #AxieScholarship #Cyball https://t.co/9I98nkML3T;[{'label': 'Positive', 'score': 0.9839627146720886}];Positive;0.9839627146720886;2022-05-12
13075;1524685944066035712;https://twitter.com/twitter/statuses/1524685944066035712;2022-05-12 09:40:31+00:00;1415259445546921990;1524685944066035712;;1;81;48;2;"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1037076248877395968', 'name': 'GPS and maps', 'description': 'GPS & Maps'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '898670051594649601', 'name': 'Virtual reality', 'description': 'Virtual Reality'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '898670051594649601', 'name': 'Virtual reality', 'description': 'Virtual Reality'}}]";"Marathoncash is First Race2earn using Metaverse and GPS utility !!!

Follow us: @Marathoncash

#Marathoncash #movetoearn #runtoearn #mobileapp #BSC #BNB #VR #GMT #Binance #STEPN #stepn #BSCGem #m2e #R2E https://t.co/YGHqYaaK3F";Marathoncash is First Race2earn using Metaverse and GPS utility !!! Follow us #Marathoncash #movetoearn #runtoearn #mobileapp #BSC #BNB #VR #GMT #Binance #STEPN #stepn #BSCGem #m2e #R2E https://t.co/YGHqYaaK3F;[{'label': 'Positive', 'score': 0.7411275506019592}];Positive;0.7411275506019592;2022-05-12
13118;1524690813988519936;https://twitter.com/twitter/statuses/1524690813988519936;2022-05-12 09:59:52+00:00;1402333713330053122;1524690813988519936;;2;5;2;3;"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1001503516555337728', 'name': 'Blockchain', 'description': 'Blockchain'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1046567715022856192', 'name': 'Venture capital', 'description': 'Venture Capital'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '173', 'name': 'Google Product Taxonomy', 'description': 'A product taxonomy created by Google'}, 'entity': {'id': '1462809879609954313', 'name': 'Digital goods & currency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '849075881653846016', 'name': 'Startups', 'description': 'Startups'}}]";"was the good „craft“ @DomainNameGear to take this name https://t.co/4gQnHxkDWX? 😉 नमस्ते

#Domains #Cryptocrash #Metaverse #NFTs #NFTCommunity #crypto #btc #VentureCapital #DigitalAssets #STEPN #BlockChain https://t.co/ulVphFH6Ka";was the good „craft to take this name https://t.co/4gQnHxkDWX नमस्ते #Domains #Cryptocrash #Metaverse #NFTs #NFTCommunity #crypto #btc #VentureCapital #DigitalAssets #STEPN #BlockChain https://t.co/ulVphFH6Ka;[{'label': 'Neutral', 'score': 0.6937090158462524}];Neutral;0.6937090158462524;2022-05-12
