;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta
3817;1522231164529958912;https://twitter.com/twitter/statuses/1522231164529958912;2022-05-05 15:06:05+00:00;Simo81017197;False;;84;12;213;0;985;[];recent;[{'screen_name': 'LunaBenna', 'name': 'Lil’ Luna', 'id': 846590548538523649, 'id_str': '846590548538523649', 'indices': [3, 13]}];"RT @LunaBenna: You know where to find me.😈 
Link in bio for 18+ Luna porn. Or see attached tweet 👏🏼 https://t.co/dtcRoH3uHi";RT You know where to find me. Link in bio for 18 Luna porn Or see attached tweet 👏 https://t.co/dtcRoH3uHi;[{'label': 'Neutral', 'score': 0.7174423933029175}];Neutral;0.7174423933029175
3818;1522231160939872257;https://twitter.com/twitter/statuses/1522231160939872257;2022-05-05 15:06:05+00:00;ArrazkaAkira;False;Bandung Wetan, Indonesia;3606;128;19410;0;55;[{'text': 'Cryptomarket', 'indices': [18, 31]}, {'text': 'Crypto', 'indices': [106, 113]}];recent;[{'screen_name': 'Trustednode', 'name': 'Trusted Node', 'id': 1383066735671177218, 'id_str': '1383066735671177218', 'indices': [3, 15]}];RT @Trustednode: 📊#Cryptomarket is volatile but also potentially extremely profitable📈. While making safe #Crypto investment, you have to c…;RT 📊#Cryptomarket is volatile but also potentially extremely profitable📈 While making safe #Crypto investment you have to c…;[{'label': 'Positive', 'score': 0.7377747297286987}];Positive;0.7377747297286987
3819;1522231145177440257;https://twitter.com/twitter/statuses/1522231145177440257;2022-05-05 15:06:01+00:00;Luna_S2_7;False;They/He, Elu/Ele;1035;123;538;0;119084;[];recent;[{'screen_name': 'bobbyteriyaki', 'name': 'bobby wasabi', 'id': 2761445522, 'id_str': '2761445522', 'indices': [3, 17]}];RT @bobbyteriyaki: “what if YOU were aborted?” bro does it look like I wanna be here rn;RT “what if YOU were aborted? bro does it look like I wanna be here rn;[{'label': 'Negative', 'score': 0.7807980179786682}];Negative;0.7807980179786682
3820;1522231141029228544;https://twitter.com/twitter/statuses/1522231141029228544;2022-05-05 15:06:00+00:00;14BCHTamaraJ;False;Heeia;462;44;435;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
3821;1522231139133317120;https://twitter.com/twitter/statuses/1522231139133317120;2022-05-05 15:05:59+00:00;WhaleNaruto;False;Moon;437;36;1053;0;360;[];recent;[{'screen_name': 'TradooorsNFT', 'name': 'Tradooors NFT', 'id': 1438146277720530947, 'id_str': '1438146277720530947', 'indices': [3, 16]}, {'screen_name': 'SiferWars', 'name': 'Sifer Wars', 'id': 1443153928632233985, 'id_str': '1443153928632233985', 'indices': [30, 40]}, {'screen_name': 'TradooorsNFT', 'name': 'Tradooors NFT', 'id': 1438146277720530947, 'id_str': '1438146277720530947', 'indices': [43, 56]}, {'screen_name': 'SiferWars', 'name': 'Sifer Wars', 'id': 1443153928632233985, 'id_str': '1443153928632233985', 'indices': [114, 124]}, {'screen_name': 'TradooorsNFT', 'name': 'Tradooors NFT', 'id': 1438146277720530947, 'id_str': '1438146277720530947', 'indices': [126, 139]}];"RT @TradooorsNFT: 🎉  GIVEAWAY @SiferWars X @TradooorsNFT 🎉 

1 x Sifer Wars NFT + 12 x WL    

To Join:
1⃣ Follow @SiferWars, @TradooorsNFT…";RT GIVEAWAY X 1 x Sifer Wars NFT 12 x WL To Join: 1 Follow …;[{'label': 'Neutral', 'score': 0.8851052522659302}];Neutral;0.8851052522659302
3822;1522231123937476608;https://twitter.com/twitter/statuses/1522231123937476608;2022-05-05 15:05:56+00:00;LauraThTRX88;False;Llandudno‎;465;28;432;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
3823;1522231110712836097;https://twitter.com/twitter/statuses/1522231110712836097;2022-05-05 15:05:53+00:00;Luna_Pomp;False;;7529;332809;25678;0;0;[];recent;[{'screen_name': 'alienrobonft', 'name': 'ALIEN ROBO NFT l 0.1 $SOL l Mint Live', 'id': 1517592831652597760, 'id_str': '1517592831652597760', 'indices': [0, 13]}];@alienrobonft I just fell in love, this is amazing, send me DM I want to talk with you!😍🌟⭐;I just fell in love this is amazing send me DM I want to talk with you!😍🌟⭐;[{'label': 'Positive', 'score': 0.986842930316925}];Positive;0.986842930316925
3824;1522231110138277889;https://twitter.com/twitter/statuses/1522231110138277889;2022-05-05 15:05:53+00:00;NEOElizabe66;False;Tirana;479;36;433;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
3825;1522231109722906626;https://twitter.com/twitter/statuses/1522231109722906626;2022-05-05 15:05:52+00:00;INDOBOKING_05;False;Malang, Jawa Timur;54;357;541;4;2;[];recent;[];"🔆 𝑯𝑶𝑻 𝑮𝑰𝑹𝑳𝑺 𝑭𝑹𝑶𝑴 ─➤ BOGOR 
  
Todays :  Jakarta / Bogor Exclude   + VCS &amp; Content  🔴 
────────── ·  ·  · ✦ 
 ➤… https://t.co/raDF29iD5W";𝑯𝑶 𝑮𝑰𝑹𝑳 𝑭𝑹𝑶 ─ BOGOR Todays Jakarta Bogor Exclude VCS &amp Content ───────── ➤ https://t.co/raDF29iD5W;[{'label': 'Neutral', 'score': 0.9256629943847656}];Neutral;0.9256629943847656
3826;1522231076713807872;https://twitter.com/twitter/statuses/1522231076713807872;2022-05-05 15:05:45+00:00;luna_dualsword;False;Malmö, Sverige 🇸🇪;390;2935;39744;0;714;[];recent;[{'screen_name': 'daily__hedgehog', 'name': 'Hedgehog of the Day', 'id': 881566497495240704, 'id_str': '881566497495240704', 'indices': [3, 19]}];RT @daily__hedgehog: Thursday 5th May, 2022 https://t.co/0V36QCG6P6;RT __hedgehog Thursday 5th May 2022 https://t.co/0V36QCG6P6;[{'label': 'Neutral', 'score': 0.8445238471031189}];Neutral;0.8445238471031189
3827;1522231071718330369;https://twitter.com/twitter/statuses/1522231071718330369;2022-05-05 15:05:43+00:00;TheTimeCount;False;Blockchain;551;971;446;0;0;[];recent;[];"$LUNA

Happiness is $60

https://t.co/kWXqIzBVPn https://t.co/ToJcDJXkW2";$LUNA Happiness is $60 https://t.co/kWXqIzBVPn https://t.co/ToJcDJXkW2;[{'label': 'Positive', 'score': 0.865105390548706}];Positive;0.865105390548706
3828;1522231068166062081;https://twitter.com/twitter/statuses/1522231068166062081;2022-05-05 15:05:42+00:00;babus_luna;False;;25;3;59;0;3220;[{'text': 'NFTGiveaway', 'indices': [20, 32]}];recent;[{'screen_name': 'spacenftpromo', 'name': 'Space.eth \uea00 NFT Promoter', 'id': 1850186306, 'id_str': '1850186306', 'indices': [3, 17]}, {'screen_name': 'DinosaurOgalaxy', 'name': 'Dinosaur of the Galaxy', 'id': 1520420634395922432, 'id_str': '1520420634395922432', 'indices': [114, 130]}];"RT @spacenftpromo: 🎁#NFTGiveaway🎁

Prizes:
🏆1x Rare NFT from the Collection 
🏆5x Whitelist Spot! 

To win
✅Follow @DinosaurOgalaxy 
✅♥️&amp;RT…";"RT 🎁#NFTGiveaway🎁 Prizes: 🏆1x Rare NFT from the Collection 🏆5x Whitelist Spot To win ✅Follow ✅♥️&amp;RT…";[{'label': 'Positive', 'score': 0.7351445555686951}];Positive;0.7351445555686951
3829;1522231059374645248;https://twitter.com/twitter/statuses/1522231059374645248;2022-05-05 15:05:40+00:00;AllanObispo;False;;504;315;1371;0;0;[];recent;[];"KTC_CRYPTO GROUP SHORT TRADES  
Be Part of Our Trading Group fellow Traders
Check and PM Page for Details… https://t.co/C49qcSAb1B";KTC_CRYPTO GROUP SHORT TRADES Be Part of Our Trading Group fellow Traders Check and PM Page for Details https://t.co/C49qcSAb1B;[{'label': 'Neutral', 'score': 0.8884934782981873}];Neutral;0.8884934782981873
3830;1522231059211038721;https://twitter.com/twitter/statuses/1522231059211038721;2022-05-05 15:05:40+00:00;marklizennie;False;ncity （＾ω＾） • she/her • 15;220;116;743;1;0;[];recent;[];@hwan_luna you are 100% correct😭 i have pretty bad social anxiety and it carries over onto twitter too😭;_luna you are 100 correct i have pretty bad social anxiety and it carries over onto twitter too😭;[{'label': 'Negative', 'score': 0.8456462621688843}];Negative;0.8456462621688843
3831;1522231044765745153;https://twitter.com/twitter/statuses/1522231044765745153;2022-05-05 15:05:37+00:00;yeojingoofiles;False;22 | artist;176;307;3642;0;72;[{'text': 'IU', 'indices': [103, 106]}, {'text': 'Jingoo', 'indices': [107, 114]}];recent;[{'screen_name': 'Purplewithyell1', 'name': 'Broker Movie! Coming soon !!!', 'id': 1409379578833825794, 'id_str': '1409379578833825794', 'indices': [3, 19]}];"RT @Purplewithyell1: Baby Manwol makes baby Chansung cry 😂😂😂

Or is she trying to cheer up Chansung 🤔

#IU #Jingoo Hotel Del Luna #Children…";RT Baby Manwol makes baby Chansung cry 😂😂😂 Or is she trying to cheer up Chansung 🤔 #IU #Jingoo Hotel Del Luna #Children…;[{'label': 'Neutral', 'score': 0.6918774843215942}];Neutral;0.6918774843215942
3832;1522231043398377473;https://twitter.com/twitter/statuses/1522231043398377473;2022-05-05 15:05:37+00:00;Wonu_mwoyamwoya;False;Caratland;236;63;32941;0;263;[];recent;[{'screen_name': 'gyuupupp', 'name': 'luna🤸🏻\u200d♀️', 'id': 1444845501845684227, 'id_str': '1444845501845684227', 'indices': [3, 12]}];"RT @gyuupupp: LUNA HIMLAY ALL DAY GA 🥴

2 WINNERS TBK LIKE THE BEGINNING COLL.

✨ mbf
✨ like and rt
✨comment fts today's trailer ### + PINA…";RT LUNA HIMLAY ALL DAY GA 🥴 2 WINNERS TBK LIKE THE BEGINNING COLL. mbf like and rt ✨comment fts today's trailer ## PINA…;[{'label': 'Positive', 'score': 0.4971599578857422}];Positive;0.4971599578857422
3833;1522231033814417408;https://twitter.com/twitter/statuses/1522231033814417408;2022-05-05 15:05:34+00:00;ad_astra_luna;False;;426;483;277;0;4459;[{'text': '원어스', 'indices': [21, 25]}, {'text': 'ONEUS', 'indices': [130, 136]}];recent;[{'screen_name': 'official_ONEUS', 'name': 'ONEUS', 'id': 1009973358866284544, 'id_str': '1009973358866284544', 'indices': [3, 18]}];"RT @official_ONEUS: [#원어스]

7th Mini Album
[TRICKSTER]
  
▪ UNIT CONCEPT PHOTO ▪
▫ KEONHEE XION ▫

2022.05.17 6PM (KST) RELEASE✔

#ONEUS #T…";RT _ONEUS [#원어스] 7th Mini Album [TRICKSTER] UNIT CONCEPT PHOTO ▪ KEONHEE XION ▫ 2022.05.17 6PM (KST RELEASE✔ #ONEUS #T…;[{'label': 'Neutral', 'score': 0.9367411732673645}];Neutral;0.9367411732673645
3834;1522231016743587840;https://twitter.com/twitter/statuses/1522231016743587840;2022-05-05 15:05:30+00:00;TriciaH62DOT;False;Santa Clarita;517;47;457;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
3835;1522231010146283520;https://twitter.com/twitter/statuses/1522231010146283520;2022-05-05 15:05:29+00:00;MiriSajedh;False;;80;14;67;0;4354;[];recent;[{'screen_name': 'tracer_terra', 'name': 'TRACER', 'id': 1518237443006541824, 'id_str': '1518237443006541824', 'indices': [3, 16]}, {'screen_name': 'tracer_terra', 'name': 'TRACER', 'id': 1518237443006541824, 'id_str': '1518237443006541824', 'indices': [80, 93]}];"RT @tracer_terra: TRACER Super Early-Bird White List Event #1

1⃣Follow Twitter @tracer_terra
2⃣Like &amp; RT &amp; Tag 3 friends
3⃣Join Discord 👉…";RT _terra TRACER Super Early-Bird White List Event #1 1⃣Follow Twitter _terra 2⃣Like &amp RT &amp Tag 3 friends 3⃣Join Discord 👉…;[{'label': 'Neutral', 'score': 0.915246844291687}];Neutral;0.915246844291687
3836;1522231007948115968;https://twitter.com/twitter/statuses/1522231007948115968;2022-05-05 15:05:28+00:00;AmaliaS89NEO;False;Sioux Falls;585;72;517;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
3837;1522231007117778944;https://twitter.com/twitter/statuses/1522231007117778944;2022-05-05 15:05:28+00:00;The_Luna_Cat;False;Metaverse;4992;2483;5345;0;688;[];recent;[{'screen_name': 'rekt_wolf', 'name': 'Rekt Wolf NFTs', 'id': 1484917214813773836, 'id_str': '1484917214813773836', 'indices': [3, 13]}, {'screen_name': 'PopBootyNFT', 'name': 'Pop Booty NFT 🍑', 'id': 1450094731564888064, 'id_str': '1450094731564888064', 'indices': [75, 87]}];"RT @rekt_wolf: 🚨Free Pop Booty NFT and 100 UST🚨
 
👏 Thank you to our frens @PopBootyNFT for offering a FREE Pop Booty NFT and 100 UST.

1⃣…";RT _wolf 🚨Free Pop Booty NFT and 100 UST🚨 Thank you to our frens for offering a FREE Pop Booty NFT and 100 UST. 1⃣…;[{'label': 'Positive', 'score': 0.923804759979248}];Positive;0.923804759979248
3838;1522231003510882305;https://twitter.com/twitter/statuses/1522231003510882305;2022-05-05 15:05:27+00:00;Iuntihan;False;;91;57;7664;0;263;[];recent;[{'screen_name': 'gyuupupp', 'name': 'luna🤸🏻\u200d♀️', 'id': 1444845501845684227, 'id_str': '1444845501845684227', 'indices': [3, 12]}];"RT @gyuupupp: LUNA HIMLAY ALL DAY GA 🥴

2 WINNERS TBK LIKE THE BEGINNING COLL.

✨ mbf
✨ like and rt
✨comment fts today's trailer ### + PINA…";RT LUNA HIMLAY ALL DAY GA 🥴 2 WINNERS TBK LIKE THE BEGINNING COLL. mbf like and rt ✨comment fts today's trailer ## PINA…;[{'label': 'Positive', 'score': 0.4971599578857422}];Positive;0.4971599578857422
3839;1522231001321455618;https://twitter.com/twitter/statuses/1522231001321455618;2022-05-05 15:05:27+00:00;Farkir;False;Indonesia;1556;69;691;1;0;[];recent;[{'screen_name': 'PGR_GLOBAL', 'name': 'Punishing: Gray Raven', 'id': 1379735830680412163, 'id_str': '1379735830680412163', 'indices': [0, 11]}];@PGR_GLOBAL Now now...kuro games with their S4 marketing technique...after this i must got Luna..b-but..i'm only ha… https://t.co/WksJ8yTKii;_GLOBAL Now now...kuro games with their S4 marketing technique...after this i must got Luna..b-but..i'm only ha https://t.co/WksJ8yTKii;[{'label': 'Negative', 'score': 0.6384870409965515}];Negative;0.6384870409965515
3840;1522230992731136000;https://twitter.com/twitter/statuses/1522230992731136000;2022-05-05 15:05:25+00:00;multi_ply;False;;282;115;2923;0;263;[];recent;[{'screen_name': 'gyuupupp', 'name': 'luna🤸🏻\u200d♀️', 'id': 1444845501845684227, 'id_str': '1444845501845684227', 'indices': [3, 12]}];"RT @gyuupupp: LUNA HIMLAY ALL DAY GA 🥴

2 WINNERS TBK LIKE THE BEGINNING COLL.

✨ mbf
✨ like and rt
✨comment fts today's trailer ### + PINA…";RT LUNA HIMLAY ALL DAY GA 🥴 2 WINNERS TBK LIKE THE BEGINNING COLL. mbf like and rt ✨comment fts today's trailer ## PINA…;[{'label': 'Positive', 'score': 0.4971599578857422}];Positive;0.4971599578857422
3841;1522230992051789824;https://twitter.com/twitter/statuses/1522230992051789824;2022-05-05 15:05:24+00:00;Musa19950000;False;United States;75;11;420;0;221;[{'text': 'Terra', 'indices': [98, 104]}];recent;[{'screen_name': 'SkeletonPunks_', 'name': 'Skeleton Punks', 'id': 1520921921608634370, 'id_str': '1520921921608634370', 'indices': [3, 18]}];"RT @SkeletonPunks_: 🪙 Lunar Coin Flip x Skelly, Inc 💀

Our frens that run first coin flip game on #Terra are hosting a giveaway with us!

🎁…";RT _ Lunar Coin Flip x Skelly Inc 💀 Our frens that run first coin flip game on #Terra are hosting a giveaway with us! 🎁…;[{'label': 'Positive', 'score': 0.5423887372016907}];Positive;0.5423887372016907
3842;1522230991372570624;https://twitter.com/twitter/statuses/1522230991372570624;2022-05-05 15:05:24+00:00;y1ves_yvs;False;grr;48;22;472;0;0;[];recent;[];"Mavi Reese Fargo for Ni-ki??
August Flynn Luna for Sunoo??
Kinda like it thoooo";Mavi Reese Fargo for Ni-ki?? August Flynn Luna for Sunoo?? Kinda like it thoooo;[{'label': 'Neutral', 'score': 0.565183699131012}];Neutral;0.565183699131012
3843;1522230985953357830;https://twitter.com/twitter/statuses/1522230985953357830;2022-05-05 15:05:23+00:00;SadiqKhan;True;London, England;10389;1145134;50799;0;224;[];recent;[{'screen_name': 'SadiqKhan', 'name': 'Sadiq Khan', 'id': 19397942, 'id_str': '19397942', 'indices': [3, 13]}];"RT @SadiqKhan: London - local elections are taking place across our city today - and your vote matters.

It's never been more important to…";RT London local elections are taking place across our city today and your vote matters. It's never been more important to…;[{'label': 'Positive', 'score': 0.6305988430976868}];Positive;0.6305988430976868
3844;1522230973546450948;https://twitter.com/twitter/statuses/1522230973546450948;2022-05-05 15:05:20+00:00;DodgeShackley;False;;45;227;4055;0;8;[];recent;[{'screen_name': 'Cephii1', 'name': 'Cephii 🌕', 'id': 1355366118119108612, 'id_str': '1355366118119108612', 'indices': [3, 11]}];RT @Cephii1: $flux is at volume floor. the system works, is scalable, and provides utility. Decentralized finance needs decentralized infra…;RT $flux is at volume floor the system works is scalable and provides utility Decentralized finance needs decentralized infra…;[{'label': 'Positive', 'score': 0.683192789554596}];Positive;0.683192789554596
3845;1522230967641214976;https://twitter.com/twitter/statuses/1522230967641214976;2022-05-05 15:05:19+00:00;babus_luna;False;;25;3;59;0;3638;[];recent;[{'screen_name': 'reneziv', 'name': 'ririᵔ', 'id': 1303688894177636352, 'id_str': '1303688894177636352', 'indices': [3, 11]}, {'screen_name': 'spacenftpromo', 'name': 'Space.eth \uea00 NFT Promoter', 'id': 1850186306, 'id_str': '1850186306', 'indices': [56, 70]}];"RT @reneziv: $30 | 420K - 4 HOURS 🍉

~ RT &amp; RT like @spacenftpromo 📌";RT $30 420K 4 HOURS 🍉 RT &amp RT like 📌;[{'label': 'Neutral', 'score': 0.8350059986114502}];Neutral;0.8350059986114502
3846;1522230961471037440;https://twitter.com/twitter/statuses/1522230961471037440;2022-05-05 15:05:17+00:00;amberpamatic1;False;Sioux Falls;761;89;704;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
3847;1522230960317558787;https://twitter.com/twitter/statuses/1522230960317558787;2022-05-05 15:05:17+00:00;hursheycart;False;+63 : HE | HIM;729;967;25561;0;263;[];recent;[{'screen_name': 'gyuupupp', 'name': 'luna🤸🏻\u200d♀️', 'id': 1444845501845684227, 'id_str': '1444845501845684227', 'indices': [3, 12]}];"RT @gyuupupp: LUNA HIMLAY ALL DAY GA 🥴

2 WINNERS TBK LIKE THE BEGINNING COLL.

✨ mbf
✨ like and rt
✨comment fts today's trailer ### + PINA…";RT LUNA HIMLAY ALL DAY GA 🥴 2 WINNERS TBK LIKE THE BEGINNING COLL. mbf like and rt ✨comment fts today's trailer ## PINA…;[{'label': 'Positive', 'score': 0.4971599578857422}];Positive;0.4971599578857422
3848;1522230952181006337;https://twitter.com/twitter/statuses/1522230952181006337;2022-05-05 15:05:15+00:00;77happyday;False;Seoul/Korea🇰🇷;243;9581;327594;0;51;[];recent;[{'screen_name': 'Soy_Donna_', 'name': 'Ӏ lƠVҼ ƳƠƲ', 'id': 827376692473651200, 'id_str': '827376692473651200', 'indices': [3, 14]}, {'screen_name': 'Efrain2_', 'name': 'Efrain2 🤙🌊🏄🏻\u200d♂️', 'id': 1136405967489425410, 'id_str': '1136405967489425410', 'indices': [16, 25]}, {'screen_name': 'sdh_2031', 'name': 'saleh hlwan MBS', 'id': 1403795077403709440, 'id_str': '1403795077403709440', 'indices': [26, 35]}, {'screen_name': 'Lu_Donna_', 'name': '🅓TE AMO🅓', 'id': 822189154394144771, 'id_str': '822189154394144771', 'indices': [36, 46]}, {'screen_name': 'jaggirm', 'name': '💝🌹💖jaggirmRanbir💖🌹💝', 'id': 502806104, 'id_str': '502806104', 'indices': [47, 55]}, {'screen_name': 'ranasilvia63', 'name': 'Luna OM', 'id': 2750799059, 'id_str': '2750799059', 'indices': [56, 69]}, {'screen_name': 'oce2005', 'name': 'OmEr #MGWV', 'id': 2252638299, 'id_str': '2252638299', 'indices': [70, 78]}, {'screen_name': 'izakira3', 'name': '¨°º¤ø„¸☆❤️IZA❤️☆¸„ø¤º°¨', 'id': 2874665928, 'id_str': '2874665928', 'indices': [79, 88]}, {'screen_name': 'ElderAcost', 'name': 'ELDER ACOSTA𓃱 ²⁰year⚽️❁', 'id': 833462966158761985, 'id_str': '833462966158761985', 'indices': [89, 100]}, {'screen_name': 'LunaDe_Cristal_', 'name': 'LUƝA ƊƐ ƇRISƬAL', 'id': 1253437068090306568, 'id_str': '1253437068090306568', 'indices': [101, 117]}, {'screen_name': 'Luna_Om90', 'name': 'Luna', 'id': 768594671903776768, 'id_str': '768594671903776768', 'indices': [118, 128]}, {'screen_name': 'yelarvel', 'name': '*♋️Hecate♋️💞🌻🌷🌹💞', 'id': 93083155, 'id_str': '93083155', 'indices': [129, 138]}];RT @Soy_Donna_: @Efrain2_ @sdh_2031 @Lu_Donna_ @jaggirm @ranasilvia63 @oce2005 @izakira3 @ElderAcost @LunaDe_Cristal_ @Luna_Om90 @yelarvel…;RT _Donna_ _2031 _Donna _Cristal _Om90 …;[{'label': 'Neutral', 'score': 0.9456164240837097}];Neutral;0.9456164240837097
3849;1522230949429354498;https://twitter.com/twitter/statuses/1522230949429354498;2022-05-05 15:05:14+00:00;BTC37Angelic;False;Brindisi;459;38;428;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
